 id_proyecto;fecha_inicio;ubicacion;cliente;tecnico_encargado;tipo_proyecto;complejidad;indice_riesgo;experiencia_contratista;duracion_planificada_dias;retraso_dias;incidentes_ambientales;costo_presupuesto_inicial;costo_real_final;desviacion_coste_pct;coste_material_final;coste_maquinaria_final;coste_mano_obra_final;coste_adicional_final;tipo_material;diametro_tuberia_mm;longitud_tuberia_km;num_valvulas_compuerta;num_hidrantes;num_bocas_riego;m2_lona;tipo_lona;m2_geotextil;electrovalvulas;bombas;tipo_reparacion;complejidad_reparacion
HIDRO-2025-01323;2024-04-10 13:28:39.833015;Sur;Industrial;TEC-0030;Riego Agrícola;2;1,1;2;42;-3;1;214811,0;293833,23;36,79;177792,0;300,0;36719,0;79022,23;;90;13,1;0;0;0;0;;0;26;2;;0
HIDRO-2025-00708;2024-04-11 13:28:39.822446;Oeste;Municipal;TEC-0043;Impermeabilización;1;2,4;2;88;0;1;301050,92;366743,65;21,82;161869,6;33966,08;105215,24;65692,73;;0;0,0;0;0;0;13268;400gr;14595;0;0;;0
HIDRO-2025-00750;2024-04-12 13:28:39.823175;Sur;Comunidad de Regantes;TEC-0046;Riego Agrícola;2;1,1;3;9;-4;3;84633,2;87799,55;3,74;75092,4;2456,4;7084,4;3166,35;;160;1,86;0;0;0;0;;0;3;1;;0
HIDRO-2025-00596;2024-04-13 13:28:39.820089;Sur;Industrial;TEC-0029;Riego Agrícola;1;1,9;3;10;-4;4;373050,0;344833,26;-7,56;349749,4;6883,2;16417,4;-28216,74;;250;3,62;0;0;0;0;;0;7;1;;0
HIDRO-2025-01368;2024-04-13 13:28:39.833780;Sur;Municipal;TEC-0020;Impermeabilización;1;2,0;4;45;-2;0;183240,96;214989,59;17,33;84735,31;17451,52;81054,13;31748,63;;0;0,0;0;0;0;6817;vertederos;7499;0;0;;0
HIDRO-2025-01385;2024-04-14 13:28:39.834058;Norte;Privado;TEC-0003;Reparación;2;1,5;3;28;-5;2;61795,46;70993,64;14,88;60509,04;315,46;970,96;9198,19;FD;400;0,212;0;0;0;0;;0;0;0;Sustitución;2
HIDRO-2025-00864;2024-04-15 13:28:39.825149;Oeste;Privado;TEC-0045;Riego Agrícola;3;2,5;3;13;-4;4;277545,0;378292,15;36,3;260187,8;5153,4;12203,8;100747,15;;250;2,69;0;0;0;0;;0;5;1;;0
HIDRO-2025-00914;2024-04-15 13:28:39.826010;Central;Comunidad de Regantes;TEC-0005;Impermeabilización;1;2,3;4;118;-6;3;403019,78;454472,62;12,77;216696,4;45470,72;140852,66;51452,84;;0;0,0;0;0;0;17762;400gr;19538;0;0;;0
HIDRO-2025-00777;2024-04-16 13:28:39.823648;Este;Comunidad de Regantes;TEC-0015;Reparación;1;1,0;5;5;-4;1;34010,4;30790,07;-9,47;33245,0;243,29;522,11;-3220,33;PE;315;0,109;0;0;0;0;;0;0;0;Sustitución;1
HIDRO-2025-00237;2024-04-17 13:28:39.813618;Central;Municipal;TEC-0015;Red Agua Potable;2;1,9;1;33;0;2;579016,4;847752,04;46,41;526556,9;15865,8;36593,7;268735,64;PE;200;8,53;2;1;17;0;;0;0;0;;0
HIDRO-2025-00674;2024-04-17 13:28:39.821849;Central;Municipal;TEC-0033;Reparación;2;1,5;5;30;-7;2;8363,35;8962,95;7,17;6690,91;277,2;1395,24;599,6;PE;110;0,231;0;0;0;0;;0;0;0;Refuerzo;2
HIDRO-2025-00742;2024-04-17 13:28:39.823034;Central;Municipal;TEC-0029;Reparación;1;1,1;4;4;-7;2;11470,83;12755,81;11,2;10957,68;169,63;343,52;1284,98;PE;250;0,076;0;0;0;0;;0;0;0;Fuga;1
HIDRO-2025-00389;2024-04-19 13:28:39.816252;Norte;Privado;TEC-0040;Impermeabilización;1;1,8;2;130;0;1;525745,92;600532,22;14,22;243118,37;50071,04;232556,51;74786,3;;0;0,0;0;0;0;19559;vertederos;21515;0;0;;0
HIDRO-2025-01453;2024-04-19 13:28:39.835240;Norte;Comunidad de Regantes;TEC-0037;Riego Agrícola;2;2,5;2;45;-3;4;979338,0;1286416,48;31,36;890605,5;26991,0;61741,5;307078,48;;200;14,35;0;0;0;0;;0;28;2;;0
HIDRO-2025-00126;2024-04-20 13:28:39.811701;Sur;Privado;TEC-0024;Impermeabilización;1;1,0;5;34;-7;2;114652,57;110130,58;-3,94;61646,6;12935,68;40070,29;-4521,99;;0;0,0;0;0;0;5053;400gr;5558;0;0;;0
HIDRO-2025-00657;2024-04-20 13:28:39.821542;Norte;Comunidad de Regantes;TEC-0024;Reparación;2;1,9;2;38;3;2;113154,88;169732,32;50,0;109357,2;825,84;2971,84;56577,44;PE;400;0,296;0;0;0;0;;0;0;0;Rotura;2
HIDRO-2025-01188;2024-04-20 13:28:39.830737;Central;Privado;TEC-0004;Red Agua Potable;2;1,0;3;117;0;0;1339046,2;1621510,19;21,09;1188095,9;37212,4;113737,9;282463,99;PE;160;30,01;9;3;60;0;;0;0;0;;0
HIDRO-2025-00638;2024-04-21 13:28:39.820981;Oeste;Municipal;TEC-0037;Impermeabilización;1;2,3;4;10;1;5;29499,2;32465,55;10,06;14477,52;3665,92;11355,76;2966,35;;0;0,0;0;0;0;1432;200gr;1575;0;0;;0
HIDRO-2025-00583;2024-04-22 13:28:39.819848;Este;Industrial;TEC-0024;Red Agua Potable;2;3,0;4;113;-5;2;907943,4;1291949,33;42,29;846505,8;17967,6;43470,0;384005,93;FD;100;28,98;8;2;57;0;;0;0;0;;0
HIDRO-2025-01158;2024-04-22 13:28:39.830227;Sur;Industrial;TEC-0041;Red Agua Potable;1;2,8;3;53;-5;3;1799900,0;2342619,73;30,15;1687867,2;32661,6;79371,2;542719,73;PE;250;17,56;5;1;35;0;;0;0;0;;0
HIDRO-2025-00938;2024-04-23 13:28:39.826423;Oeste;Industrial;TEC-0049;Impermeabilización;1;1,0;3;38;8;0;130081,77;123418,25;-5,12;69942,6;14676,48;45462,69;-6663,52;;0;0,0;0;0;0;5733;400gr;6306;0;0;;0
HIDRO-2025-00577;2024-04-24 13:28:39.819744;Este;Municipal;TEC-0030;Impermeabilización;2;2,0;1;90;0;6;214034,0;276455,16;29,16;105042,9;26598,4;82392,7;62421,16;;0;0,0;0;0;0;10390;200gr;11429;0;0;;0
HIDRO-2025-00289;2024-04-25 13:28:39.814510;Este;Municipal;TEC-0046;Red Agua Potable;1;2,3;2;104;-2;1;805118,3;969742,47;20,45;666388,1;34510,0;104220,2;164624,17;PE;110;34,51;10;3;69;0;;0;0;0;;0
HIDRO-2025-01408;2024-04-25 13:28:39.834435;Central;Comunidad de Regantes;TEC-0011;Riego Agrícola;2;1,7;2;24;0;2;183994,1;214421,86;16,54;152513,7;7920,0;23560,4;30427,76;;110;7,77;0;0;0;0;;0;15;1;;0
HIDRO-2025-00216;2024-04-26 13:28:39.813251;Central;Privado;TEC-0040;Impermeabilización;1;1,9;3;4;-5;1;11165,2;11936,26;6,91;5479,62;1387,52;4298,06;771,06;;0;0,0;0;0;0;542;200gr;596;0;0;;0
HIDRO-2025-00755;2024-04-26 13:28:39.823262;Central;Privado;TEC-0009;Impermeabilización;1;1,3;2;24;-3;2;80254,53;97699,9;21,74;43151,4;9054,72;28048,41;17445,37;;0;0,0;0;0;0;3537;400gr;3891;0;0;;0
HIDRO-2025-00244;2024-04-27 13:28:39.813739;Norte;Comunidad de Regantes;TEC-0033;Riego Agrícola;3;2,1;2;32;-3;2;202371,5;283202,77;39,94;167745,5;8700,0;25926,0;80831,27;;110;8,55;0;0;0;0;;0;17;1;;0
HIDRO-2025-00948;2024-04-27 13:28:39.826591;Norte;Comunidad de Regantes;TEC-0012;Impermeabilización;1;1,7;1;42;5;0;142447,82;200196,88;40,54;76591,6;16071,68;49784,54;57749,06;;0;0,0;0;0;0;6278;400gr;6906;0;0;;0
HIDRO-2025-01181;2024-04-27 13:28:39.830610;Sur;Comunidad de Regantes;TEC-0030;Red Agua Potable;2;1,6;2;119;0;1;7714394,6;10718267,71;38,94;7504761,0;56674,2;152959,4;3003873,11;PE;400;30,47;9;3;60;0;;0;0;0;;0
HIDRO-2025-00329;2024-04-29 13:28:39.815200;Este;Comunidad de Regantes;TEC-0028;Red Agua Potable;1;2,3;1;64;0;1;1278489,6;1743061,43;36,34;1226937,6;13317,6;38234,4;464571,83;FD;200;21,48;6;2;42;0;;0;0;0;;0
HIDRO-2025-01426;2024-04-29 13:28:39.834780;Este;Municipal;TEC-0048;Red Agua Potable;1;2,7;4;55;-4;1;1368094,0;2004038,22;46,48;1324414,0;11284,0;32396,0;635944,22;FD;250;18,2;5;1;36;0;;0;0;0;;0
HIDRO-2025-00027;2024-04-30 13:28:39.809878;Oeste;Municipal;TEC-0007;Reparación;1;2,3;3;12;-5;0;29895,86;34405,36;15,08;28395,8;513,36;986,7;4509,5;PE;200;0,23;0;0;0;0;;0;0;0;Sustitución;1
HIDRO-2025-00936;2024-04-30 13:28:39.826386;Sur;Municipal;TEC-0042;Riego Agrícola;2;2,4;1;18;-1;2;131608,2;175670,46;33,48;109112,4;5690,0;16805,8;44062,26;;110;5,54;0;0;0;0;;0;11;1;;0
HIDRO-2025-00159;2024-05-01 13:28:39.812274;Central;Privado;TEC-0048;Red Agua Potable;1;2,3;4;49;-7;1;383078,6;396047,88;3,39;317070,2;16420,0;49588,4;12969,28;PE;110;16,42;4;1;32;0;;0;0;0;;0
HIDRO-2025-00754;2024-05-02 13:28:39.823245;Central;Municipal;TEC-0015;Reparación;1;1,9;5;2;-6;3;2824,93;3172,92;12,32;2750,88;24,55;49,5;347,99;FD;150;0,033;0;0;0;0;;0;0;0;Sustitución;1
HIDRO-2025-00996;2024-05-02 13:28:39.827418;Este;Comunidad de Regantes;TEC-0025;Red Agua Potable;1;1,3;3;6;-5;1;732654,8;915444,53;24,95;718780,4;3496,8;10377,6;182789,73;PE;500;1,88;1;1;3;0;;0;0;0;;0
HIDRO-2025-01085;2024-05-03 13:28:39.828977;Este;Municipal;TEC-0003;Reparación;1;2,3;2;11;-3;0;53756,02;64865,59;20,67;52155,0;508,9;1092,12;11109,58;PE;315;0,228;0;0;0;0;;0;0;0;Refuerzo;1
HIDRO-2025-00863;2024-05-04 13:28:39.825132;Central;Comunidad de Regantes;TEC-0025;Riego Agrícola;1;2,4;4;19;-5;4;130890,0;142403,21;8,8;108320,0;150,0;22420,0;11513,21;;90;8,0;0;0;0;0;;0;16;1;;0
HIDRO-2025-00525;2024-05-05 13:28:39.818701;Central;Comunidad de Regantes;TEC-0002;Riego Agrícola;2;1,1;2;45;-3;2;1477160,0;1707379,08;15,59;1385063,2;27009,6;65087,2;230219,08;;250;14,36;0;0;0;0;;0;28;2;;0
HIDRO-2025-00335;2024-05-06 13:28:39.815310;Este;Privado;TEC-0049;Reparación;1;1,7;1;4;-1;3;7761,95;10253,08;32,09;7539,84;65,47;156,64;2491,13;FD;200;0,088;0;0;0;0;;0;0;0;Refuerzo;1
HIDRO-2025-00521;2024-05-06 13:28:39.818631;Sur;Comunidad de Regantes;TEC-0043;Riego Agrícola;1;2,6;3;22;-4;1;632916,4;842720,78;33,15;575584,4;17410,8;39921,2;209804,38;;200;9,28;0;0;0;0;;0;18;1;;0
HIDRO-2025-00330;2024-05-07 13:28:39.815219;Este;Industrial;TEC-0032;Reparación;2;1,6;2;22;10;1;17786,0;23090,84;29,83;15926,34;383,9;1475,76;5304,84;PE;200;0,172;0;0;0;0;;0;0;0;Fuga;2
HIDRO-2025-00550;2024-05-07 13:28:39.819249;Norte;Municipal;TEC-0013;Riego Agrícola;2;2,4;3;28;-3;1;425095,2;535616,5;26,0;377251,4;11880,4;35963,4;110521,3;;160;9,46;0;0;0;0;;0;18;1;;0
HIDRO-2025-00568;2024-05-07 13:28:39.819588;Oeste;Privado;TEC-0014;Impermeabilización;1;2,3;1;113;-1;2;455078,4;583863,2;28,3;210439,9;43340,8;201297,7;128784,8;;0;0,0;0;0;0;16930;vertederos;18623;0;0;;0
HIDRO-2025-01234;2024-05-07 13:28:39.831505;Norte;Comunidad de Regantes;TEC-0022;Reparación;1;2,3;5;8;-7;2;23011,59;26655,41;15,83;22460,49;235,1;316,0;3643,82;FD;300;0,158;0;0;0;0;;0;0;0;Refuerzo;1
HIDRO-2025-01468;2024-05-07 13:28:39.835533;Oeste;Privado;TEC-0003;Riego Agrícola;1;2,1;4;32;-7;1;899738,4;911792,34;1,34;818211,4;24814,8;56712,2;12053,94;;200;13,18;0;0;0;0;;0;26;2;;0
HIDRO-2025-00519;2024-05-08 13:28:39.818594;Este;Comunidad de Regantes;TEC-0029;Riego Agrícola;3;1,5;4;12;-4;2;38553,0;47396,68;22,94;31946,0;150,0;6457,0;8843,68;;90;2,3;0;0;0;0;;0;4;1;;0
HIDRO-2025-00566;2024-05-08 13:28:39.819552;Este;Privado;TEC-0038;Reparación;3;1,5;1;59;4;2;125433,43;178123,91;42,01;121179,6;549,07;3704,76;52690,48;PE;400;0,246;0;0;0;0;;0;0;0;Sustitución;3
HIDRO-2025-01412;2024-05-09 13:28:39.834498;Oeste;Privado;TEC-0001;Reparación;1;1,2;5;5;-7;1;15146,87;14875,2;-1,79;14784,12;154,75;208,0;-271,67;FD;300;0,104;0;0;0;0;;0;0;0;Refuerzo;1
HIDRO-2025-01429;2024-05-09 13:28:39.834832;Este;Privado;TEC-0034;Red Agua Potable;2;2,2;5;130;-7;0;5318793,0;5923563,85;11,37;5096550,0;62161,2;160081,8;604770,85;PE;315;33,42;10;3;66;0;;0;0;0;;0
HIDRO-2025-00824;2024-05-10 13:28:39.824459;Sur;Comunidad de Regantes;TEC-0026;Impermeabilización;1;2,4;3;97;-5;0;301172,0;348970,14;15,87;147808,2;37427,2;115936,6;47798,14;;0;0,0;0;0;0;14620;200gr;16082;0;0;;0
HIDRO-2025-01315;2024-05-10 13:28:39.832883;Central;Industrial;TEC-0006;Impermeabilización;3;2,9;5;40;-7;3;101337,6;133854,67;32,09;46861,1;9651,2;44825,3;32517,07;;0;0,0;0;0;0;3770;vertederos;4147;0;0;;0
HIDRO-2025-01367;2024-05-10 13:28:39.833763;Sur;Municipal;TEC-0019;Red Agua Potable;1;1,5;4;77;-6;1;4083789,0;3922497,56;-3,95;3913150,0;47727,6;122911,4;-161291,44;PE;315;25,66;7;2;51;0;;0;0;0;;0
HIDRO-2025-00481;2024-05-11 13:28:39.817931;Central;Privado;TEC-0010;Reparación;3;2,8;2;4;1;4;6574,61;9861,92;50,0;6280,65;37,94;256,02;3287,31;PE;400;0,017;0;0;0;0;;0;0;0;Refuerzo;3
HIDRO-2025-00571;2024-05-11 13:28:39.819639;Oeste;Municipal;TEC-0027;Impermeabilización;2;2,5;2;57;-2;0;149731,31;185385,73;23,81;80507,8;16893,44;52330,07;35654,42;;0;0,0;0;0;0;6599;400gr;7259;0;0;;0
HIDRO-2025-00234;2024-05-12 13:28:39.813566;Oeste;Industrial;TEC-0011;Reparación;3;2,3;2;30;-2;2;31159,7;46062,39;47,83;29051,25;283,46;1824,99;14902,69;PE;315;0,127;0;0;0;0;;0;0;0;Fuga;3
HIDRO-2025-00785;2024-05-12 13:28:39.823784;Norte;Industrial;TEC-0002;Red Agua Potable;2;1,4;2;145;-3;3;1161716,4;1509610,06;29,95;1083106,8;22989,6;55620,0;347893,66;FD;100;37,08;11;3;74;0;;0;0;0;;0
HIDRO-2025-00497;2024-05-13 13:28:39.818215;Sur;Municipal;TEC-0001;Impermeabilización;1;2,3;1;107;0;0;362835,79;470437,01;29,66;195090,2;40936,96;126808,63;107601,22;;0;0,0;0;0;0;15991;400gr;17590;0;0;;0
HIDRO-2025-00512;2024-05-13 13:28:39.818474;Sur;Comunidad de Regantes;TEC-0038;Reparación;1;2,8;4;6;-5;2;12731,41;16474,95;29,4;12443,67;84,82;202,92;3743,54;FD;250;0,114;0;0;0;0;;0;0;0;Refuerzo;1
HIDRO-2025-00993;2024-05-13 13:28:39.827365;Central;Industrial;TEC-0019;Impermeabilización;1;2,1;2;65;-3;1;200026,0;240102,29;20,04;98168,1;24857,6;77000,3;40076,29;;0;0,0;0;0;0;9710;200gr;10681;0;0;;0
HIDRO-2025-01014;2024-05-13 13:28:39.827722;Este;Industrial;TEC-0012;Red Agua Potable;2;1,4;3;143;-4;4;9279047,0;10555075,31;13,75;9026895,0;68169,0;183983,0;1276028,31;PE;400;36,65;10;3;73;0;;0;0;0;;0
HIDRO-2025-01396;2024-05-13 13:28:39.834242;Este;Comunidad de Regantes;TEC-0038;Reparación;2;2,9;2;13;-3;3;23334,51;34644,16;48,47;22188,75;216,5;929,26;11309,65;PE;315;0,097;0;0;0;0;;0;0;0;Fuga;2
HIDRO-2025-00686;2024-05-14 13:28:39.822067;Este;Privado;TEC-0019;Reparación;2;2,8;4;17;-6;3;11697,92;13128,94;12,23;11138,4;96,72;462,8;1431,02;FD;200;0,13;0;0;0;0;;0;0;0;Refuerzo;2
HIDRO-2025-01225;2024-05-14 13:28:39.831348;Norte;Municipal;TEC-0020;Reparación;1;2,9;3;6;0;3;27276,88;35834,92;31,37;26758,12;232,5;286,25;8558,04;FD;400;0,125;0;0;0;0;;0;0;0;Rotura;1
HIDRO-2025-00479;2024-05-15 13:28:39.817897;Central;Industrial;TEC-0015;Impermeabilización;2;1,9;1;162;-1;0;422850,84;634276,26;50,0;227359,2;47708,16;147783,48;211425,42;;0;0,0;0;0;0;18636;400gr;20500;0;0;;0
HIDRO-2025-00858;2024-05-17 13:28:39.825045;Sur;Comunidad de Regantes;TEC-0029;Impermeabilización;1;2,4;4;44;-6;1;137402,0;162985,51;18,62;67433,7;17075,2;52893,1;25583,51;;0;0,0;0;0;0;6670;200gr;7337;0;0;;0
HIDRO-2025-01354;2024-05-17 13:28:39.833545;Sur;Industrial;TEC-0005;Impermeabilización;2;2,5;5;29;-7;2;89107,2;110100,77;23,56;41205,45;8486,4;39415,35;20993,57;;0;0,0;0;0;0;3315;vertederos;3647;0;0;;0
HIDRO-2025-01498;2024-05-17 13:28:39.836050;Este;Comunidad de Regantes;TEC-0021;Reparación;3;2,8;5;17;-7;2;4583,81;5161,48;12,6;4206,24;53,57;324,0;577,67;FD;100;0,072;0;0;0;0;;0;0;0;Sustitución;3
HIDRO-2025-00536;2024-05-18 13:28:39.818887;Sur;Municipal;TEC-0002;Reparación;2;1,6;3;4;1;3;10306,49;12949,26;25,64;9975,15;60,26;271,08;2642,76;PE;400;0,027;0;0;0;0;;0;0;0;Fuga;2
HIDRO-2025-00547;2024-05-18 13:28:39.819130;Este;Comunidad de Regantes;TEC-0029;Red Agua Potable;1;1,5;1;101;0;0;1057074,2;1393124,43;31,79;985545,4;20918,8;50610,0;336050,23;FD;100;33,74;10;3;67;0;;0;0;0;;0
HIDRO-2025-00611;2024-05-18 13:28:39.820361;Sur;Municipal;TEC-0022;Red Agua Potable;2;1,8;5;137;-7;1;2637715,3;2997724,91;13,65;2553499,3;21755,8;62460,2;360009,61;FD;250;35,09;10;3;70;0;;0;0;0;;0
HIDRO-2025-00746;2024-05-18 13:28:39.823103;Norte;Privado;TEC-0043;Red Agua Potable;1;2,2;5;50;-4;0;1724050,0;1563086,47;-9,34;1616738,4;31285,2;76026,4;-160963,53;PE;250;16,82;5;1;33;0;;0;0;0;;0
HIDRO-2025-01008;2024-05-18 13:28:39.827620;Oeste;Industrial;TEC-0045;Riego Agrícola;1;1,3;5;34;-7;0;232602,0;253867,91;9,14;192504,0;300,0;39798,0;21265,91;;90;14,2;0;0;0;0;;0;28;2;;0
HIDRO-2025-01381;2024-05-18 13:28:39.833991;Norte;Privado;TEC-0039;Impermeabilización;1;1,7;5;128;-7;1;435443,79;409563,96;-5,94;234130,2;49128,96;152184,63;-25879,83;;0;0,0;0;0;0;19191;400gr;21110;0;0;;0
HIDRO-2025-00372;2024-05-19 13:28:39.815955;Central;Industrial;TEC-0018;Red Agua Potable;1;1,5;2;143;-3;2;18596961,2;22418252,04;20,55;18244787,6;88759,2;263414,4;3821290,84;PE;500;47,72;14;4;95;0;;0;0;0;;0
HIDRO-2025-00386;2024-05-19 13:28:39.816194;Sur;Municipal;TEC-0003;Reparación;3;1,3;1;56;0;1;21628,93;32443,4;50,0;18607,3;349,68;2671,95;10814,47;PE;160;0,235;0;0;0;0;;0;0;0;Sustitución;3
HIDRO-2025-00093;2024-05-20 13:28:39.811079;Oeste;Privado;TEC-0049;Red Agua Potable;1;1,2;1;13;1;0;196328,0;262867,3;33,89;174196,0;5456,0;16676,0;66539,3;PE;160;4,4;1;1;8;0;;0;0;0;;0
HIDRO-2025-00981;2024-05-20 13:28:39.827154;Oeste;Privado;TEC-0028;Red Agua Potable;1;2,2;1;58;0;1;1309405,2;1830575,1;39,8;1190771,7;35879,4;82754,1;521169,9;PE;200;19,29;5;1;38;0;;0;0;0;;0
HIDRO-2025-01446;2024-05-21 13:28:39.835123;Central;Industrial;TEC-0038;Reparación;1;1,9;3;10;-4;0;28934,59;31873,25;10,16;27538,38;532,89;863,32;2938,66;PE;250;0,191;0;0;0;0;;0;0;0;Rotura;1
HIDRO-2025-00437;2024-05-22 13:28:39.817079;Central;Municipal;TEC-0001;Reparación;1;2,8;1;8;-1;0;10197,15;15018,4;47,28;9815,64;146,01;235,5;4821,25;FD;150;0,157;0;0;0;0;;0;0;0;Rotura;1
HIDRO-2025-00805;2024-05-22 13:28:39.824134;Central;Comunidad de Regantes;TEC-0006;Riego Agrícola;3;1,3;4;33;-3;1;602280,4;701850,61;16,53;547720,9;16573,8;37985,7;99570,21;;200;8,83;0;0;0;0;;0;17;1;;0
HIDRO-2025-00089;2024-05-23 13:28:39.811007;Central;Privado;TEC-0002;Reparación;2;2,6;5;24;-7;1;16377,09;17066,8;4,21;15593,76;135,41;647,92;689,71;FD;200;0,182;0;0;0;0;;0;0;0;Fuga;2
HIDRO-2025-01471;2024-05-23 13:28:39.835586;Central;Comunidad de Regantes;TEC-0003;Riego Agrícola;2;2,2;3;16;-4;5;317143,2;379619,69;19,7;288392,2;8780,4;19970,6;62476,49;;200;4,64;0;0;0;0;;0;9;1;;0
HIDRO-2025-00645;2024-05-25 13:28:39.821254;Central;Municipal;TEC-0029;Red Agua Potable;1;1,2;2;43;-2;1;5549470,4;6165240,58;11,1;5444379,2;26486,4;78604,8;615770,18;PE;500;14,24;4;1;28;0;;0;0;0;;0
HIDRO-2025-00080;2024-05-27 13:28:39.810848;Oeste;Municipal;TEC-0003;Reparación;1;2,3;1;12;-1;2;50321,73;59894,19;19,02;49449,01;343,73;528,99;9572,46;FD;400;0,231;0;0;0;0;;0;0;0;Fuga;1
HIDRO-2025-01290;2024-05-27 13:28:39.832476;Sur;Comunidad de Regantes;TEC-0014;Red Agua Potable;1;1,8;2;20;-1;1;210537,6;228115,86;8,35;196291,2;4166,4;10080,0;17578,26;FD;100;6,72;2;1;13;0;;0;0;0;;0
HIDRO-2025-00127;2024-05-28 13:28:39.811719;Este;Comunidad de Regantes;TEC-0048;Riego Agrícola;1;1,1;3;15;-4;2;636925,0;628737,31;-1,29;597202,8;11663,4;28058,8;-8187,69;;250;6,19;0;0;0;0;;0;12;1;;0
HIDRO-2025-00651;2024-05-28 13:28:39.821384;Central;Privado;TEC-0031;Reparación;3;1,3;1;33;0;0;9948,26;14367,0;44,42;8135,75;254,82;1557,69;4418,75;PE;160;0,137;0;0;0;0;;0;0;0;Rotura;3
HIDRO-2025-01069;2024-05-28 13:28:39.828665;Oeste;Comunidad de Regantes;TEC-0030;Reparación;1;2,1;1;8;-1;2;14295,87;18189,44;27,24;13921,12;124,25;250,5;3893,58;FD;150;0,167;0;0;0;0;;0;0;0;Sustitución;1
HIDRO-2025-01091;2024-05-28 13:28:39.829084;Sur;Privado;TEC-0026;Impermeabilización;1;2,2;5;59;-7;1;183587,2;170610,91;-7,07;90100,32;22814,72;70672,16;-12976,29;;0;0,0;0;0;0;8912;200gr;9803;0;0;;0
HIDRO-2025-00625;2024-05-29 13:28:39.820606;Sur;Municipal;TEC-0033;Impermeabilización;1;1,3;5;49;-5;3;195820,8;183330,36;-6,38;90552,55;18649,6;86618,65;-12490,44;;0;0,0;0;0;0;7285;vertederos;8014;0;0;;0
HIDRO-2025-00652;2024-05-29 13:28:39.821421;Norte;Comunidad de Regantes;TEC-0050;Red Agua Potable;1;1,1;4;123;-7;1;6509235,0;5697317,89;-12,47;6237250,0;76074,0;195911,0;-811917,11;PE;315;40,9;12;4;81;0;;0;0;0;;0
HIDRO-2025-01294;2024-05-29 13:28:39.832541;Sur;Privado;TEC-0022;Reparación;2;2,0;5;10;-7;1;3628,62;3347,11;-7,76;3329,94;70,68;228,0;-281,51;FD;100;0,076;0;0;0;0;;0;0;0;Rotura;2
HIDRO-2025-00337;2024-05-30 13:28:39.815345;Central;Comunidad de Regantes;TEC-0039;Riego Agrícola;1;2,6;5;22;-7;4;228681,1;234740,68;2,65;189542,7;9820,0;29318,4;6059,58;;110;9,67;0;0;0;0;;0;19;1;;0
HIDRO-2025-00417;2024-05-30 13:28:39.816730;Oeste;Industrial;TEC-0001;Reparación;1;2,3;4;2;-7;0;2118,71;2290,69;8,12;2015,49;34,22;69,0;171,97;FD;100;0,046;0;0;0;0;;0;0;0;Fuga;1
HIDRO-2025-00823;2024-05-30 13:28:39.824443;Sur;Comunidad de Regantes;TEC-0013;Riego Agrícola;1;2,5;5;19;-7;2;366016,8;387877,95;5,97;324822,6;10243,6;30950,6;21861,15;;160;8,14;0;0;0;0;;0;16;1;;0
HIDRO-2025-01244;2024-05-31 13:28:39.831676;Norte;Industrial;TEC-0018;Reparación;1;2,7;3;10;-4;1;28837,31;34284,67;18,89;28146,69;294,62;396,0;5447,35;FD;300;0,198;0;0;0;0;;0;0;0;Refuerzo;1
HIDRO-2025-01286;2024-05-31 13:28:39.832403;Este;Comunidad de Regantes;TEC-0042;Riego Agrícola;1;2,5;1;19;-1;6;193416,1;246715,96;27,56;160322,7;8320,0;24773,4;53299,86;;110;8,17;0;0;0;0;;0;16;1;;0
HIDRO-2025-00253;2024-06-01 13:28:39.813897;Oeste;Privado;TEC-0006;Reparación;3;2,0;4;45;-4;2;73094,24;94943,37;29,89;69826,05;421,85;2846,34;21849,13;PE;400;0,189;0;0;0;0;;0;0;0;Fuga;3
HIDRO-2025-00504;2024-06-01 13:28:39.818337;Sur;Industrial;TEC-0038;Riego Agrícola;1;2,8;2;28;-3;2;260326,8;363673,56;39,7;215822,6;11260,0;33244,2;103346,76;;110;10,96;0;0;0;0;;0;21;2;;0
HIDRO-2025-00503;2024-06-02 13:28:39.818319;Sur;Industrial;TEC-0005;Red Agua Potable;2;2,2;3;73;-3;2;837071,2;957228,19;14,35;742708,4;23262,4;71100,4;120156,99;PE;160;18,76;5;1;37;0;;0;0;0;;0
HIDRO-2025-01496;2024-06-02 13:28:39.836017;Norte;Privado;TEC-0002;Reparación;2;2,4;5;11;0;2;19371,7;23015,87;18,81;18837,72;130,94;403,04;3644,17;FD;400;0,088;0;0;0;0;;0;0;0;Refuerzo;2
HIDRO-2025-00041;2024-06-03 13:28:39.810131;Central;Industrial;TEC-0025;Riego Agrícola;2;2,5;1;18;0;2;128718,6;193077,9;50,0;106710,2;5570,0;16438,4;64359,3;;110;5,42;0;0;0;0;;0;10;1;;0
HIDRO-2025-00374;2024-06-03 13:28:39.815989;Central;Industrial;TEC-0025;Riego Agrícola;2;2,4;1;38;0;1;804436,4;1206654,6;50,0;731534,4;22210,8;50691,2;402218,2;;200;11,78;0;0;0;0;;0;23;2;;0
HIDRO-2025-01016;2024-06-03 13:28:39.827759;Central;Municipal;TEC-0027;Impermeabilización;1;1,9;5;119;-7;1;405538,37;441323,88;8,82;218050,6;45754,88;141732,89;35785,51;;0;0,0;0;0;0;17873;400gr;19660;0;0;;0
